Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
-83.0625,-50.5,-538.938,-8.81,8.1,0.22,-94.75,-35.375,213.938,-0.199585,0.232056,-0.692871,-0.652893
-101.625,-75.875,-564.375,-5.02,10.6,1.59,-93.5,-40.875,219.375,-0.23291,0.262268,-0.674133,-0.650024
-130.688,-98.875,-574.375,-3.18,10.52,1.74,-91.5625,-46.5,224.75,-0.266846,0.291748,-0.625732,-0.645508
-155.5,-115.562,-560.5,-2.13,10.11,1.4,-88.75,-51.875,229.75,-0.299622,0.319397,-0.625732,-0.645508
-170.188,-127,-527.562,-1.67,9.53,0.81,-85,-56.9375,234.25,-0.330139,0.344238,-0.598328,-0.64386
-179.188,-140.812,-485.938,-0.87,6.88,0.54,-80,-61.4375,238.188,-0.358093,0.365784,-0.569946,-0.642761
-184.438,-145.625,-441.312,-2.57,5.46,0.92,-73.5,-65.25,241.562,-0.382996,0.384338,-0.541382,-0.641724
-187.125,-139.438,-404.688,-4.67,4.47,0.9,-65.5625,-68.4375,244.5,-0.404968,0.401062,-0.513184,-0.640381
-183.125,-123.875,-380.688,-6.03,3.09,0.74,-56,-71.125,247.062,-0.4245,0.416809,-0.485779,-0.637207
-168.375,-95.6875,-364.812,-8.94,1,0.12,-45.1875,-73.25,249.438,-0.441956,0.432373,-0.460144,-0.637207
-141.188,-56.75,-354.25,-9.83,0.34,-0.26,-33.25,-75,251.875,-0.457825,0.44812,-0.437256,-0.631226
-99.0625,-13.5,-342.062,-10.68,-0.03,-0.9,-20.375,-76.375,254.438,-0.472595,0.463623,-0.418274,-0.621887
-47.9375,17.0625,-323.625,-11.1,0.41,-0.33,-7.0625,-77.3125,257.188,-0.486938,0.477722,-0.403625,-0.609741
-1.8125,28.0625,-296.188,-10.21,0.85,1.42,5.8125,-77.625,260.062,-0.500977,0.489197,-0.392578,-0.596313
27.5,30,-257.875,-9.13,0.78,4.01,16.9375,-77.375,262.75,-0.513977,0.497925,-0.384521,-0.58313
38.9375,40.4375,-208.625,-9.06,0.29,6.15,25.5,-77,265.125,-0.524536,0.504944,-0.379333,-0.570984
38.3125,53.6875,-154.75,-12.6,-0.65,7.14,31.8125,-76.75,266.938,-0.53186,0.510742,-0.376953,-0.560547
31.9375,54.5625,-104.5,-14.92,-0.8,7.13,36.3125,-76.625,268.25,-0.536377,0.515198,-0.376343,-0.552429
24.75,45.5,-63.25,-17,-0.6,7.3,39.25,-76.625,269.125,-0.53894,0.518188,-0.376831,-0.546814
20.125,36.875,-32.125,-18.82,-0.13,7.26,41.0625,-76.6875,269.688,-0.540161,0.52002,-0.378052,-0.543091
18.75,27.875,-9.25,-20.57,1.42,6.63,41.9375,-76.8125,269.938,-0.540527,0.520691,-0.379761,-0.540833
18.0625,13.1875,11.125,-20.15,2.3,6.64,41.75,-77,270,-0.540405,0.520142,-0.381653,-0.540161
14.75,-3.75,34.1875,-18.98,2.96,6.68,40.4375,-77.1875,269.75,-0.539551,0.518188,-0.383667,-0.544861
8.6875,-17.3125,65.5625,-17.39,3.52,6.61,37.6875,-77.4375,269.188,-0.537537,0.514832,-0.386169,-0.544861
4.8125,-24.5625,109.375,-13.88,4.76,4.99,33.0625,-77.875,268.125,-0.533447,0.509888,-0.390015,-0.55072
8.0625,-29.1875,165.25,-12.22,5.31,3.84,25.625,-78.375,266.562,-0.527039,0.502686,-0.396118,-0.559082
20.4375,-29.4375,231.25,-11.01,5.97,2.88,14.4375,-78.875,264.5,-0.517883,0.492554,-0.405518,-0.569885
35.1875,-28.4375,301.812,-10.03,6.91,2.9,-0.9375,-79,261.875,-0.505615,0.479126,-0.418396,-0.582825
46.625,-20.0625,369.188,-10.11,7.52,3.32,-18.75,-78.1875,258.625,-0.489807,0.462891,-0.43457,-0.597473
52.3125,1.125,429.688,-11,8.3,3.77,-35.625,-76.25,254.938,-0.469788,0.444702,-0.453735,-0.612854
48.4375,32.5625,476.125,-12.18,9.06,4.26,-49.4375,-73.3125,250.625,-0.445374,0.425903,-0.475037,-0.628174
37.6875,74.1875,502,-15.77,10.86,3.28,-60,-69.75,245.938,-0.416687,0.407898,-0.497437,-0.642273
25.125,111.562,503.312,-17.24,11.58,2.11,-67.875,-65.875,240.938,-0.385193,0.391541,-0.519592,-0.65448
14,135.688,480,-18.72,12.01,1.45,-73.6875,-61.875,235.938,-0.352905,0.377197,-0.540161,-0.664429
2.9375,144.438,438.312,-19.13,12.2,0.74,-77.875,-58.125,231.062,-0.321533,0.364929,-0.558167,-0.672241
-4.125,136.5,397.688,-14.57,12.11,-0.59,-80.875,-54.5625,226.562,-0.292175,0.353821,-0.573547,-0.678589
-5.125,119.375,382.188,-9.67,11.99,-0.82,-83,-51.0625,222.188,-0.264221,0.342041,-0.58728,-0.684326
-2.4375,110.125,406.688,-4.89,12.12,-0.66,-84.6875,-47.3125,217.562,-0.235046,0.328125,-0.600952,-0.68988
-0.5625,119.25,468.5,-1.58,12.28,-0.45,-86.1875,-42.875,212.312,-0.201477,0.311035,-0.615845,-0.695312
-0.625,138.875,546.25,-2.07,13.02,-1.11,-87.5625,-37.6875,206,-0.161987,0.290466,-0.631775,-0.700195
1.5,153.688,613.75,-4.98,14.26,-3.13,-88.75,-31.75,198.875,-0.117371,0.266357,-0.648132,-0.703735
15.625,151.438,645.062,-8.6,15.11,-5.01,-89.75,-25.5625,191.438,-0.0709839,0.239563,-0.664001,-0.704773
44.75,129.812,626.562,-11.96,14.62,-6.03,-90.6875,-19.5,184.438,-0.0272217,0.211548,-0.679138,-0.702332
82.25,103.562,565.75,-15.16,10.7,-4.15,-91.75,-14,178.188,0.0108032,0.184814,-0.693542,-0.696228
114.875,85.875,481.875,-14.62,9.38,-3.01,-93,-9.3125,172.938,0.0422974,0.161621,-0.707092,-0.687134
139.688,81.4375,395.875,-12.41,8.68,-2.42,-94.4375,-5.4375,168.438,0.0682373,0.143066,-0.719849,-0.675781
156.75,85.125,326.375,-4.98,7.75,-1.26,-96,-2.1875,164.5,0.0900879,0.128967,-0.731873,-0.663025
165.125,91.125,289.938,-1.73,7.82,-0.47,-97.5625,0.625,160.75,0.110107,0.11731,-0.743286,-0.649353
163.812,97.8125,287.25,0.58,8.2,0.37,-99.125,3.5,156.75,0.13031,0.10614,-0.753906,-0.635132
152.875,105.438,306.125,1.74,8.43,0.8,-100.562,6.625,152.438,0.152039,0.0939331,-0.763306,-0.620789
139.375,111.125,330.75,0.87,8.26,-0.23,-101.875,9.9375,147.688,0.175354,0.0802002,-0.771423,-0.606384
128.938,109.438,348.125,-0.2,7.96,-0.7,-103.062,13.4375,142.75,0.199341,0.0650024,-0.778381,-0.591736
123.125,102.5,351.688,-1.31,7.77,-1.02,-104.188,17,137.75,0.222839,0.0490723,-0.784302,-0.576843
120.438,94.25,339.812,-2.23,7.43,-0.99,-105.375,20.4375,132.812,0.245056,0.0333862,-0.789429,-0.561829
117.25,84.625,316,-3.12,6.14,-0.6,-106.5,23.5625,128.25,0.265259,0.0187378,-0.793762,-0.546997
111.562,74,284.25,-2.55,5.62,-0.85,-107.625,26.4375,124,0.283081,0.00561523,-0.797485,-0.532837
106.812,65.25,251.25,-1.39,5.24,-1.18,-108.75,28.9375,120.188,0.298645,-0.00585938,-0.800598,-0.51947
103.562,61.625,224.125,-0.08,4.96,-1.39,-109.875,31.1875,116.625,0.312622,-0.015686,-0.803284,-0.506714
101.625,61.6875,206.625,1.93,4.67,-1.68,-110.938,33.25,113.188,0.325684,-0.024353,-0.805603,-0.494324
99.75,63.375,197.25,2.36,4.58,-1.66,-112,35.25,109.812,0.338379,-0.0323486,-0.807434,-0.482178
97.125,63,192.062,2.56,4.43,-1.69,-113.062,37.1875,106.5,0.350708,-0.0401001,-0.808899,-0.470154
93.875,58.4375,187.875,3.01,3.58,-1.61,-114.125,39.125,103.312,0.362427,-0.0478516,-0.81012,-0.458252
89.625,50.6875,181.938,3.19,3.12,-1.44,-115.25,40.875,100.188,0.37323,-0.055603,-0.811218,-0.446716
84.75,42.375,174.062,3.44,2.5,-1.56,-116.375,42.625,97.3125,0.383057,-0.0632324,-0.812134,-0.435547
80.6875,33.375,164.188,3.56,2.02,-1.9,-117.562,44.1875,94.625,0.391785,-0.0706787,-0.813049,-0.424805
79.8125,23.75,151.062,3.71,1.28,-2.56,-118.812,45.5625,92.125,0.399292,-0.0775146,-0.814148,-0.414429
82.375,16.875,135.438,3.85,0.92,-2.59,-120.125,46.8125,89.75,0.405701,-0.0834351,-0.815491,-0.404297
85.75,13.5625,118.625,4.19,0.55,-2.71,-121.5,47.8125,87.5625,0.411255,-0.0882568,-0.817078,-0.394348
88.6875,12.3125,101.562,4.64,0.1,-3.11,-122.812,48.75,85.5,0.416138,-0.0917358,-0.818787,-0.384766
93.8125,16.4375,84.625,5.22,-0.36,-3.72,-124.125,49.5,83.4375,0.420715,-0.09375,-0.820557,-0.375427
100.938,21.875,69.4375,5.38,-0.51,-3.58,-125.312,50.1875,81.4375,0.425171,-0.0942993,-0.822388,-0.366089
105.688,24.625,56.6875,5.51,-0.63,-3.45,-126.5,50.75,79.4375,0.429504,-0.093689,-0.82428,-0.356873
107.5,25.1875,46.0625,5.55,-0.92,-3.23,-127.625,51.25,77.5,0.433472,-0.0922241,-0.826172,-0.3479
105.062,24.125,37.0625,5.47,-1.2,-2.37,-128.688,51.6875,75.625,0.437012,-0.09021,-0.828064,-0.339417
97.375,21.1875,25.625,5.46,-1.35,-2.46,-129.625,52,74,0.440002,-0.0878296,-0.829834,-0.331787
88.6875,19.1875,10.75,5.4,-1.53,-2.74,-130.375,52.1875,72.625,0.442261,-0.0847168,-0.831482,-0.325317
81.5625,19.5625,-6.8125,4.72,-1.6,-2.96,-130.938,52.3125,71.5,0.444031,-0.0806885,-0.833008,-0.319946
75.3125,21.6875,-28.875,4.5,-1.58,-2.95,-131.25,52.1875,70.6875,0.445251,-0.0751953,-0.834412,-0.315918
69.3125,26.1875,-54.8125,4.21,-1.41,-2.9,-131.188,52,70.125,0.446106,-0.0680542,-0.835632,-0.313232
63.875,33.375,-84,4.18,-1.2,-2.84,-130.875,51.5625,69.875,0.446594,-0.0588379,-0.836487,-0.312073
57.875,40.375,-112.688,4.4,-0.71,-2.17,-130.125,51,69.875,0.446716,-0.0476074,-0.837036,-0.312378
48.6875,45.0625,-139.438,4.41,-0.24,-1.71,-129.188,50.25,70.25,0.446411,-0.034729,-0.837097,-0.314392
36,47.25,-165.375,4.47,0.14,-1.47,-127.875,49.25,71.0625,0.445374,-0.0203857,-0.83667,-0.318176
21.4375,47.9375,-189.688,4.5,0.6,-1.33,-126.438,48.125,72.1875,0.443665,-0.00488281,-0.835632,-0.323792
6.125,45.375,-212.688,4.36,1.54,-0.96,-124.812,46.6875,73.8125,0.440979,0.0115967,-0.834045,-0.331299
-9.3125,40.875,-236.125,3.85,2.21,-0.63,-123.062,45,75.8125,0.437195,0.0289917,-0.831848,-0.340637
-26.3125,33.4375,-261.625,3.28,3.03,-0.16,-121.25,43.0625,78.3125,0.431946,0.0473633,-0.829041,-0.35199
-47.9375,24.9375,-286.312,3.17,3.72,0.31,-119.312,40.75,81.3125,0.425232,0.0664062,-0.825256,-0.365601
-73.0625,22,-308.25,3.25,4.62,0.72,-117.312,38.25,84.8125,0.417542,0.0859375,-0.82019,-0.381531
-98.875,24.75,-328,2.77,4.96,0.75,-115.125,35.5,88.625,0.409241,0.105896,-0.813416,-0.399597
-123.438,30.125,-351.312,1.84,5.2,0.66,-112.812,32.5,92.6875,0.40033,0.126709,-0.804688,-0.419739
-144,33.1875,-382.688,-0.35,5.83,0.48,-110.438,29.1875,97.0625,0.39032,0.148987,-0.793884,-0.441833
-158.188,33.3125,-418.625,-1.7,6.66,0.92,-108,25.4375,101.688,0.378662,0.172913,-0.781006,-0.465515
-171.812,28.625,-452.562,-2.26,7.55,1.58,-105.688,21.375,106.688,0.36499,0.198242,-0.766113,-0.490479
-189.875,18.875,-481.312,-2.32,8.33,2.15,-103.375,16.875,111.875,0.349121,0.224121,-0.748901,-0.516785
-210.062,6.9375,-503.562,-2.61,9.19,1.9,-101.062,12.125,117.312,0.331177,0.249817,-0.729187,-0.54425
-226.75,-7.375,-519.938,-3.61,9.7,1.8,-98.75,7.1875,122.875,0.311279,0.274841,-0.707214,-0.572205
-239.625,-25.625,-528.375,-4.73,10.17,2.27,-96.375,2.0625,128.5,0.289368,0.298523,-0.683228,-0.600281
-255.188,-44.375,-534.438,-5.47,10.22,2.58,-93.9375,-3.0625,134.125,0.265808,0.320496,-0.657043,-0.628418
-268.188,-55.6875,-537.812,-7.63,10.86,2.95,-91.3125,-8.25,139.625,0.24115,0.340881,-0.628662,-0.656067
-281.312,-67.0625,-534.188,-8.25,11.38,4.03,-88.4375,-13.4375,144.875,0.215759,0.359314,-0.598267,-0.682922
-304.188,-82.125,-524.812,-8.04,11.57,5.18,-85.1875,-18.4375,149.938,0.190369,0.375061,-0.565552,-0.709412
-332.875,-86.9375,-508.875,-7.24,11.07,5.03,-81.4375,-23.25,154.5,0.166016,0.388306,-0.530151,-0.735229
-348.75,-75.4375,-488.312,-7.15,8.89,2,-77.3125,-27.75,158.562,0.143555,0.400085,-0.49292,-0.759216
-340.562,-60.125,-464,-7.5,7.32,0.58,-73,-31.9375,162.125,0.122681,0.410889,-0.455566,-0.78009
-308.25,-43.9375,-437,-7.79,5.98,-0.24,-68.875,-35.8125,165.25,0.102783,0.421204,-0.420105,-0.79718
-258.125,-25.625,-406.062,-7.99,4.84,-0.19,-65,-39.3125,168.188,0.0836182,0.431274,-0.388184,-0.81012
-202.125,-1.5625,-371.875,-7.52,2.82,1.34,-61.625,-42.5,170.812,0.0654907,0.44165,-0.360596,-0.818909
-147.25,29.25,-334.25,-7.5,1.83,1.76,-58.875,-45.4375,173.188,0.0487061,0.45282,-0.337646,-0.823792
-95.1875,61.8125,-297.688,-7.92,0.9,2.03,-56.875,-48.25,175.312,0.0333862,0.465088,-0.319214,-0.825012
-45.875,90.6875,-266.5,-9.99,0.02,2.89,-55.625,-50.875,177.312,0.019043,0.478333,-0.305237,-0.823242
-2.0625,109.062,-244.188,-11,0.13,3.56,-55,-53.375,179.25,0.00494385,0.492065,-0.294983,-0.819031
32.625,114.188,-230.688,-11.49,0.69,4.67,-54.75,-55.875,181.312,-0.00952148,0.505615,-0.287537,-0.813416
52.5,106.125,-217.625,-11.42,1.59,6.97,-54.6875,-58.1875,183.375,-0.0241089,0.518005,-0.28186,-0.807251
45.1875,90.3125,-200,-10.41,2.81,12.49,-54.4375,-60.25,185.312,-0.0375977,0.528748,-0.276306,-0.801636
8.9375,81.375,-182.125,-10.72,2.63,12.96,-53.8125,-62.125,186.938,-0.0484009,0.538391,-0.268982,-0.797119
-38.875,77.5625,-168.688,-11.97,2.03,11.68,-52.6875,-63.875,188.062,-0.0562134,0.547546,-0.259033,-0.793701
-77.5,65.3125,-163.375,-13.56,1.39,9.86,-50.9375,-65.5625,188.938,-0.0621338,0.555786,-0.246521,-0.791504
-97.4375,41.125,-168.938,-14.91,0.78,7.76,-48.25,-67.0625,189.812,-0.0679932,0.5625,-0.232239,-0.790588
-103.25,14.5625,-182.438,-14.81,0.88,7.63,-44.5,-68.4375,190.812,-0.0749512,0.567566,-0.216736,-0.79071
-104.125,-6.1875,-195.875,-14.48,1.31,7.73,-39.75,-69.625,191.938,-0.0831909,0.571289,-0.200317,-0.791565
-106.875,-22.25,-201.188,-13.68,1.97,7.99,-34,-70.625,193.188,-0.0917969,0.573853,-0.183289,-0.792908
-117.062,-36.8125,-196.188,-10.56,2.61,8.8,-27.625,-71.3125,194.312,-0.0998535,0.575256,-0.165588,-0.7948
-131.875,-40.0625,-180.562,-9.61,2.39,8.37,-21.0625,-71.6875,195.125,-0.106079,0.57605,-0.147583,-0.796936
-142.562,-32.75,-157.688,-9.59,1.9,7.31,-15,-71.875,195.688,-0.110168,0.577026,-0.130005,-0.798767
-142.875,-24.6875,-132.375,-11.13,0.87,5.45,-9.625,-71.875,195.938,-0.112366,0.578064,-0.113708,-0.800171
-130.5,-16.25,-110.438,-12.16,0.65,4.94,-5.0625,-71.875,196.125,-0.113647,0.579163,-0.0993042,-0.801086
-108,-6.0625,-96.0625,-13.04,0.74,4.76,-1.125,-71.875,196.312,-0.114868,0.580566,-0.0872192,-0.801331
-81,3.0625,-88.375,-13.43,1.14,4.95,2.1875,-71.875,196.562,-0.116882,0.582214,-0.0774536,-0.800903
-55.1875,7.6875,-83.125,-13,2.25,6.53,5.1875,-71.9375,197,-0.119751,0.583801,-0.0697021,-0.799988
-37.0625,7.5,-75.625,-12.54,2.82,7.38,7.8125,-71.875,197.438,-0.122986,0.585083,-0.0635376,-0.799072
-27.625,5.125,-62.8125,-12.33,3.36,7.79,9.9375,-71.875,197.875,-0.125793,0.58606,-0.0585938,-0.798279
-24,0.125,-44.875,-12.36,3.9,7.91,11.5,-71.75,198.125,-0.127625,0.586548,-0.0547485,-0.797913
-23.625,-6.125,-23.9375,-12.78,5.02,8.2,12.375,-71.6875,198.188,-0.128113,0.586487,-0.0518799,-0.798096
-25.25,-12,-1.9375,-12.81,5.5,8.22,12.5625,-71.5625,198.062,-0.127075,0.585938,-0.0499878,-0.798767
-28.5625,-16.375,20.75,-12.69,5.92,8.1,12.1875,-71.4375,197.625,-0.124329,0.585022,-0.0488892,-0.799927
-32.0625,-21.4375,44.25,-12.58,6.18,7.88,11.125,-71.3125,197,-0.119812,0.58374,-0.0487061,-0.801575
-35.5625,-28.1875,67.9375,-12.94,6.12,7.3,9.4375,-71.1875,196.062,-0.113586,0.581909,-0.0493164,-0.803772
-38.125,-33.375,89.75,-13.21,5.92,6.74,7.125,-71,194.938,-0.105713,0.57959,-0.0508423,-0.806396
-37.3125,-30.1875,107.812,-13.32,5.81,5.9,4.375,-70.8125,193.625,-0.0966797,0.577393,-0.0532837,-0.80896
-29.25,-20.375,123.375,-13.35,5.81,4.37,1.25,-70.625,192.188,-0.0869141,0.575623,-0.0571289,-0.811035
-12.875,-13.125,137.438,-13.04,5.96,4.45,-2.375,-70.5,190.812,-0.0769043,0.574158,-0.0628662,-0.812683
7,-12.5,153.375,-12.56,6.15,5,-6.5625,-70.25,189.375,-0.0667725,0.572388,-0.0706787,-0.814209
24.5,-16.3125,173.562,-11.96,6.48,5.74,-11.3125,-69.875,187.812,-0.0561523,0.570007,-0.0806885,-0.815735
36.75,-23.0625,199.375,-10.87,6.96,6.56,-16.5625,-69.1875,186.188,-0.0443115,0.566772,-0.0926514,-0.817444
44.4375,-29.9375,229.438,-10.65,6.98,6.6,-22.125,-68.1875,184.25,-0.0308228,0.562683,-0.106628,-0.819214
50.5,-35.75,260.75,-10.52,7.02,6.42,-27.75,-66.75,182.125,-0.0155029,0.557556,-0.122375,-0.820923
56.125,-38.4375,291.625,-10.29,7.08,6.01,-33.3125,-65,179.75,0.00170898,0.551636,-0.139893,-0.822266
63.3125,-38.0625,321.812,-9.69,7.4,5.23,-38.6875,-62.875,177.125,0.0206299,0.544983,-0.159241,-0.822937
71.8125,-33.1875,349.312,-10.03,7.78,5.28,-43.6875,-60.4375,174.25,0.0411377,0.537842,-0.180298,-0.82251
79.625,-23.8125,371.125,-10.79,8.13,5.44,-48.3125,-57.6875,171.188,0.0629272,0.530518,-0.202637,-0.820679
84.625,-15.5,382.812,-11.65,8.4,5.54,-52.5,-54.75,168.062,0.0853271,0.523071,-0.225647,-0.817444
86.6875,-13.25,384.5,-12.7,8.56,6.37,-56.125,-51.625,164.875,0.107727,0.515198,-0.248596,-0.813171
85.5,-17.6875,379.5,-12.76,8.48,6.86,-59.125,-48.4375,161.75,0.129639,0.50647,-0.270996,-0.808228
80.0625,-26.375,370.938,-12.5,8.39,7.27,-61.5625,-45.1875,158.688,0.150879,0.496826,-0.292419,-0.80304
71.875,-36.625,362.438,-10.44,8.35,7.4,-63.5,-41.875,155.688,0.171448,0.486023,-0.312866,-0.797791
62.625,-45.375,359.125,-9.13,8.36,7.14,-65.0625,-38.5625,152.75,0.191772,0.474182,-0.332336,-0.792419
55.0625,-47.5,363.562,-7.99,8.44,6.5,-66.3125,-35.1875,149.75,0.212463,0.461487,-0.351135,-0.786499
52.3125,-45.125,375.812,-6.93,8.46,5.58,-67.5,-31.6875,146.562,0.233948,0.447998,-0.369934,-0.779541
57.9375,-42.375,394.812,-5.63,8.71,4.38,-68.6875,-28,143.188,0.256287,0.433777,-0.389282,-0.771118
70,-40.625,417.25,-5.5,8.98,4.01,-69.875,-24.0625,139.625,0.279358,0.41864,-0.409729,-0.760803
86.375,-40.25,438.75,-5.62,9.23,3.69,-71.125,-19.9375,135.875,0.302917,0.402649,-0.431458,-0.748352
106.438,-39.25,455.062,-6.01,9.81,3.59,-72.5,-15.625,132,0.326355,0.385986,-0.454285,-0.733582
128.938,-36.625,467.875,-6.09,11.76,2.99,-73.9375,-11.1875,127.938,0.349426,0.369019,-0.478149,-0.716309
154.562,-33.375,481.438,-5.34,12.71,2.52,-75.625,-6.625,123.75,0.37207,0.351807,-0.503052,-0.696228
184.438,-25.6875,501.688,-4.8,13.76,2.1,-77.4375,-1.8125,119.188,0.394592,0.334412,-0.529053,-0.672729
217.25,-11.9375,527.062,-4.38,14.61,2.24,-79.5625,3.125,114.188,0.417358,0.317017,-0.55603,-0.64502
244.312,2.625,550.25,-4.14,15.24,2.81,-81.8125,8.375,108.625,0.440369,0.299561,-0.583252,-0.613281
262.25,18.75,562.75,-4.43,14.8,2.76,-84.1875,13.75,102.562,0.463196,0.282166,-0.609558,-0.578186
272.062,39.9375,559.625,-4.77,13.86,2.22,-86.5625,19.125,96.125,0.485413,0.265625,-0.633728,-0.540588
277.875,61.75,539.625,-5.15,11.33,1.12,-88.9375,24.3125,89.4375,0.50647,0.25061,-0.65509,-0.501526
281.875,76.75,503.938,-4.8,10.18,1.38,-91.3125,29.1875,82.625,0.525452,0.237732,-0.673645,-0.462158
283.5,86.6875,455.375,-4.21,9.09,1.88,-93.6875,33.625,76,0.54187,0.227539,-0.68927,-0.423645
281.125,95.5625,400.438,-3.57,8,2.13,-95.9375,37.5625,69.625,0.555908,0.220337,-0.702026,-0.38678
274.875,98.6875,346.562,-1.84,5.8,2.71,-98.1875,41,63.625,0.567505,0.215759,-0.71228,-0.352112
265.188,90,298.375,-0.5,4.86,3.1,-100.375,44,58,0.57666,0.213074,-0.720886,-0.320007
252.188,74,258,0.69,4.08,3.2,-102.625,46.5625,52.9375,0.583313,0.211548,-0.728394,-0.290649
237.5,59.125,225.625,1.82,3.35,2.85,-104.875,48.8125,48.3125,0.588013,0.210754,-0.735046,-0.263733
225.125,46.75,201.062,3.43,1.99,1.47,-107.188,50.8125,43.9375,0.591187,0.210388,-0.741089,-0.238831
217.062,35.6875,183.125,4.05,1.38,0.88,-109.562,52.625,39.875,0.593079,0.210449,-0.746704,-0.215393
214.375,28.0625,168.5,4.44,0.96,0.3,-112.125,54.25,35.9375,0.593933,0.210999,-0.752014,-0.192932
215.438,27.4375,155.625,4.46,0.8,-0.21,-114.688,55.75,32.0625,0.594238,0.212341,-0.756714,-0.170898
218.75,29.5625,142.062,4.17,0.65,-0.7,-117.312,57.125,28.1875,0.594116,0.2146,-0.760742,-0.14917
222.25,30,126.375,4.11,0.61,-0.41,-120,58.3125,24.3125,0.593445,0.217957,-0.76416,-0.127991
222.812,31.9375,107.75,4.13,0.49,0.01,-122.625,59.375,20.5625,0.592468,0.222473,-0.766785,-0.107605
219.25,37.5,88,4.02,0.31,0.83,-125.062,60.25,16.9375,0.591431,0.228027,-0.768372,-0.0882568
211.062,43.75,67.75,4.03,0.07,1,-127.188,61.0625,13.5625,0.590637,0.234497,-0.768921,-0.0703125
198.812,47.5625,47.5625,4.04,-0.08,1.12,-128.938,61.6875,10.4375,0.589966,0.241516,-0.768555,-0.0540771
185.062,50,27.4375,4.24,-0.35,1.41,-130.375,62.1875,7.6875,0.589478,0.249207,-0.767334,-0.0396729
169.688,50,7.5625,4.34,-1,1.82,-131.375,62.5625,5.25,0.589111,0.257263,-0.765503,-0.0272217
152.375,47.8125,-12.25,4.09,-1.12,1.96,-132.062,62.8125,3.25,0.588806,0.265747,-0.763123,-0.0169678
134.125,42.375,-33.8125,3.76,-1.15,2.07,-132.312,62.8125,1.75,0.58844,0.274658,-0.760437,-0.0090332
114.125,33.6875,-56.9375,3.51,-1.01,2.28,-132.25,62.625,0.6875,0.587891,0.283997,-0.757446,-0.00378418
91.4375,23.0625,-81.1875,3.72,-0.98,2.49,-131.812,62.1875,0.25,0.587097,0.293701,-0.754333,-0.00140381
65.9375,14.125,-105,3.77,-1.06,2.13,-131,61.5625,0.375,0.586304,0.30365,-0.751038,-0.0020752
40.5,10,-126.938,3.57,-1.13,1.45,-129.812,60.6875,1.0625,0.585876,0.31366,-0.747192,-0.00549316
19.8125,10.125,-148.562,3.24,-1.24,0.63,-128.25,59.625,2.1875,0.585876,0.324036,-0.742737,-0.0113525
6.125,15.8125,-172,2.42,-1.28,-0.78,-126.438,58.375,3.6875,0.586487,0.335083,-0.737183,-0.019043
-0.0625,27.125,-198.812,1.76,-1.22,-1.16,-124.375,57,5.4375,0.587769,0.347473,-0.730103,-0.0280762
-1.25,39.25,-229.062,0.95,-0.88,-1.16,-122.062,55.3125,7.4375,0.589539,0.361572,-0.721252,-0.0383911
-1.1875,47.375,-261.938,0.21,-0.21,-0.6,-119.688,53.375,9.625,0.591492,0.377502,-0.710693,-0.0500488
-5.5,49.75,-295.5,-0.53,1.54,1.07,-117.312,51.125,12.1875,0.593201,0.395081,-0.698547,-0.0635376
-18.1875,46.125,-326.688,-0.48,2.31,1.65,-115,48.4375,15.1875,0.594543,0.413513,-0.684998,-0.0794067
-40.0625,39.1875,-352.562,-0.34,2.9,2.11,-112.75,45.5,18.6875,0.595581,0.431946,-0.670105,-0.0980225
-68.625,33,-371.438,-0.1,3.49,1.73,-110.5,42.25,22.5625,0.596558,0.449585,-0.653992,-0.119324
-98.25,30.5,-384.75,-0.03,3.46,1.07,-108.25,38.875,26.875,0.597778,0.465942,-0.636536,-0.142883
-123.375,31.375,-394.812,-0.23,3.43,0.18,-106,35.3125,31.3125,0.599182,0.481018,-0.617493,-0.168152
-139.5,34.75,-402.375,-1.14,3.82,-0.53,-103.75,31.625,35.8125,0.600586,0.495117,-0.597046,-0.194214
-148.188,37.6875,-405.312,-2.9,5.23,-0.3,-101.625,27.875,40.25,0.601624,0.508301,-0.575378,-0.22052
-156.312,41.5,-405.812,-3.02,5.79,0.03,-99.5625,24.0625,44.5,0.602356,0.520508,-0.552551,-0.246826
-166.312,52.625,-406.125,-2.96,5.83,-0.11,-97.5,20.3125,48.625,0.603271,0.531738,-0.528137,-0.272766
-174.438,69.625,-408.688,-3.29,5.65,-0.58,-95.4375,16.4375,52.4375,0.60437,0.542297,-0.501892,-0.297974
-175.25,83.1875,-417.812,-5.14,5.3,-1.26,-93.5,12.4375,56.125,0.604919,0.552734,-0.473694,-0.322693
-167.75,85.75,-437.562,-7.06,5.96,-0.84,-91.6875,8.25,59.8125,0.60376,0.563538,-0.44397,-0.347473
-155.125,75.25,-458.75,-9.31,7.9,1.21,-90.0625,3.875,63.6875,0.600037,0.574585,-0.413391,-0.372803
-153.75,49.625,-468.25,-10.4,9.88,4.08,-88.5625,-0.625,67.75,0.593933,0.584167,-0.382996,-0.39917
-181.562,18.1875,-467.688,-8.06,11.47,8.74,-86.8125,-5.125,72.0625,0.587219,0.590271,-0.352539,-0.427185
-232.5,10.375,-457.312,-6.75,10.97,8.67,-84.5625,-9.5625,76.125,0.582031,0.592163,-0.320557,-0.455872
